Date2,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
2007-08-15,T103,CULEX TERRITANS,6,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.702724,-87.536497,8
2007-08-15,T107,CULEX PIPIENS,9,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.729669,-87.582699,8
2007-08-15,T107,CULEX PIPIENS/RESTUANS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.729669,-87.582699,8
2007-08-15,T114,CULEX PIPIENS,23,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.798697,-87.736812,8
2007-08-15,T114,CULEX PIPIENS/RESTUANS,74,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.798697,-87.736812,8
2007-08-15,T114,CULEX RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.798697,-87.736812,8
2007-08-15,T115,CULEX PIPIENS,50,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.673408,-87.599862,8
2007-08-15,T129,CULEX PIPIENS/RESTUANS,9,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.891126,-87.61156,8
2007-08-15,T129,CULEX RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.891126,-87.61156,8
2007-08-15,T135,CULEX PIPIENS,153,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.662014,-87.72460799999998,8
2007-08-15,T135,CULEX PIPIENS/RESTUANS,31,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.662014,-87.72460799999998,8
2007-08-15,T135,CULEX RESTUANS,9,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.662014,-87.72460799999998,8
2007-08-15,T138,CULEX PIPIENS,3,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.72646500000001,-87.585413,8
2007-08-15,T138,CULEX PIPIENS/RESTUANS,7,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.72646500000001,-87.585413,8
2007-08-15,T141,CULEX PIPIENS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.961743,-87.76007,8
2007-08-15,T141,CULEX PIPIENS/RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.961743,-87.76007,8
2007-08-15,T142,CULEX PIPIENS,9,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.953067,-87.776792,8
2007-08-15,T142,CULEX PIPIENS/RESTUANS,11,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.953067,-87.776792,8
2007-08-15,T143,CULEX PIPIENS,31,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.999129,-87.795585,8
2007-08-15,T143,CULEX PIPIENS/RESTUANS,67,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.999129,-87.795585,8
2007-08-15,T143,CULEX RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.999129,-87.795585,8
2007-08-15,T144,CULEX PIPIENS,63,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.94016,-87.794896,8
2007-08-15,T144,CULEX PIPIENS/RESTUANS,80,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.94016,-87.794896,8
2007-08-15,T145,CULEX PIPIENS,25,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.878114,-87.629798,8
2007-08-15,T145,CULEX PIPIENS/RESTUANS,30,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.878114,-87.629798,8
2007-08-15,T147,CULEX PIPIENS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.932094,-87.700117,8
2007-08-15,T147,CULEX PIPIENS/RESTUANS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.932094,-87.700117,8
2007-08-15,T148,CULEX PIPIENS,5,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,42.01743,-87.68776899999997,8
2007-08-15,T148,CULEX PIPIENS/RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,42.01743,-87.68776899999997,8
2007-08-15,T149,CULEX PIPIENS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.994469,-87.667736,8
2007-08-15,T149,CULEX PIPIENS/RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.994469,-87.667736,8
2007-08-15,T150,CULEX PIPIENS/RESTUANS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,42.006858,-87.675919,8
2007-08-15,T151,CULEX PIPIENS,36,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.916265,-87.800515,8
2007-08-15,T151,CULEX PIPIENS/RESTUANS,71,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.916265,-87.800515,8
2007-08-15,T151,CULEX RESTUANS,5,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.916265,-87.800515,8
2007-08-15,T152,CULEX PIPIENS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.846075,-87.716277,8
2007-08-15,T152,CULEX PIPIENS/RESTUANS,7,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.846075,-87.716277,8
2007-08-15,T153,CULEX PIPIENS,20,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.907645,-87.760886,8
2007-08-15,T153,CULEX PIPIENS/RESTUANS,52,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.907645,-87.760886,8
2007-08-15,T154,CULEX PIPIENS,14,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.918705,-87.752329,8
2007-08-15,T154,CULEX PIPIENS/RESTUANS,37,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.918705,-87.752329,8
2007-08-15,T154,CULEX RESTUANS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.918705,-87.752329,8
2007-08-15,T155,CULEX PIPIENS,26,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.776156,-87.778927,8
2007-08-15,T155,CULEX PIPIENS/RESTUANS,20,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.776156,-87.778927,8
2007-08-15,T156,CULEX PIPIENS,7,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.772846,-87.740029,8
2007-08-15,T156,CULEX PIPIENS/RESTUANS,6,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.772846,-87.740029,8
2007-08-15,T157,CULEX PIPIENS,6,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.825902,-87.667827,8
2007-08-15,T157,CULEX PIPIENS/RESTUANS,14,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.825902,-87.667827,8
2007-08-15,T158,CULEX PIPIENS,79,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.682587,-87.707973,8
2007-08-15,T158,CULEX PIPIENS/RESTUANS,69,1,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.682587,-87.707973,8
2007-08-15,T158,CULEX RESTUANS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.682587,-87.707973,8
2007-08-15,T159,CULEX PIPIENS,90,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.732984,-87.649642,8
2007-08-15,T159,CULEX PIPIENS/RESTUANS,44,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.732984,-87.649642,8
2007-08-15,T159,CULEX RESTUANS,3,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.732984,-87.649642,8
2007-08-15,T160,CULEX PIPIENS,7,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.903002,-87.68826700000002,8
2007-08-15,T160,CULEX PIPIENS/RESTUANS,9,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.903002,-87.68826700000002,8
2007-08-15,T161,CULEX PIPIENS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.719059,-87.675088,8
2007-08-15,T161,CULEX PIPIENS/RESTUANS,6,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.719059,-87.675088,8
2007-08-15,T162,CULEX PIPIENS,3,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.725517,-87.61425799999998,8
2007-08-15,T162,CULEX PIPIENS/RESTUANS,6,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.725517,-87.61425799999998,8
2007-08-15,T218,CULEX PIPIENS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.948167,-87.730698,8
2007-08-15,T218,CULEX PIPIENS/RESTUANS,7,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.948167,-87.730698,8
2007-08-15,T219,CULEX PIPIENS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.966987,-87.674677,8
2007-08-15,T219,CULEX PIPIENS/RESTUANS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.966987,-87.674677,8
2007-08-15,T220,CULEX PIPIENS,9,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.963976,-87.69181,8
2007-08-15,T220,CULEX PIPIENS/RESTUANS,3,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.963976,-87.69181,8
2007-08-16,T115,CULEX PIPIENS,2532,1,49920,77.0,66.0,71.5,3.55,1.0,5.7,1852,500,0.0,-1,53.45788043478261,67.5,6.5,BR,0.0,29.305,41.673408,-87.599862,8
2007-08-16,T115,CULEX PIPIENS/RESTUANS,104,1,49920,77.0,66.0,71.5,3.55,1.0,5.7,1852,500,0.0,-1,53.45788043478261,67.5,6.5,BR,0.0,29.305,41.673408,-87.599862,8
2007-08-16,T128,CULEX PIPIENS,821,1,49920,77.0,66.0,71.5,3.55,1.0,5.7,1852,500,0.0,-1,53.45788043478261,67.5,6.5,BR,0.0,29.305,41.704572,-87.56566600000002,8
2007-08-16,T128,CULEX PIPIENS/RESTUANS,98,0,49920,77.0,66.0,71.5,3.55,1.0,5.7,1852,500,0.0,-1,53.45788043478261,67.5,6.5,BR,0.0,29.305,41.704572,-87.56566600000002,8
2007-08-16,T138,CULEX PIPIENS,1000,1,49920,77.0,66.0,71.5,3.55,1.0,5.7,1852,500,0.0,-1,53.45788043478261,67.5,6.5,BR,0.0,29.305,41.72646500000001,-87.585413,8
2007-08-17,T103,CULEX PIPIENS,50,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.702724,-87.536497,8
2007-08-17,T138,CULEX PIPIENS,651,1,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.72646500000001,-87.585413,8
2007-08-17,T138,CULEX PIPIENS/RESTUANS,121,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.72646500000001,-87.585413,8
2007-08-17,T200,CULEX PIPIENS,50,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.678618,-87.559308,8
2007-08-17,T200,CULEX PIPIENS/RESTUANS,56,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.678618,-87.559308,8
2007-08-17,T200,CULEX TERRITANS,4,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.678618,-87.559308,8
2007-08-17,T206,CULEX PIPIENS,6,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.737052,-87.54306700000002,8
2007-08-17,T206,CULEX PIPIENS/RESTUANS,4,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.737052,-87.54306700000002,8
2007-08-17,T209,CULEX PIPIENS,37,1,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.740641,-87.546587,8
2007-08-17,T209,CULEX PIPIENS/RESTUANS,30,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.740641,-87.546587,8
2007-08-17,T209,CULEX TERRITANS,1,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.740641,-87.546587,8
2007-08-17,T212,CULEX PIPIENS,174,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.680946,-87.535198,8
2007-08-17,T212,CULEX PIPIENS/RESTUANS,102,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.680946,-87.535198,8
2007-08-17,T212,CULEX SALINARIUS,1,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.680946,-87.535198,8
2007-08-17,T212,CULEX TERRITANS,16,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.680946,-87.535198,8
2007-08-17,T215,CULEX PIPIENS,60,1,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.686398,-87.531635,8
2007-08-17,T215,CULEX PIPIENS/RESTUANS,70,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.686398,-87.531635,8
2007-08-17,T215,CULEX TERRITANS,23,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.686398,-87.531635,8
2007-08-17,T221,CULEX PIPIENS,279,1,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.659112,-87.53869300000002,8
2007-08-17,T221,CULEX PIPIENS/RESTUANS,177,1,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.659112,-87.53869300000002,8
2007-08-17,T221,CULEX SALINARIUS,3,0,49800,79.5,62.5,71.5,6.0,31.5,7.1,1851,501,0.0,-2,53.45788043478261,61.5,6.5, ,0.0,29.435,41.659112,-87.53869300000002,8
2007-08-21,T001,CULEX PIPIENS,1,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.953705,-87.733974,8
2007-08-21,T002,CULEX PIPIENS,46,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.95469,-87.800991,8
2007-08-21,T002,CULEX PIPIENS/RESTUANS,23,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.95469,-87.800991,8
2007-08-21,T002,CULEX TERRITANS,1,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.95469,-87.800991,8
2007-08-21,T003,CULEX PIPIENS,23,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.964242,-87.757639,8
2007-08-21,T003,CULEX PIPIENS/RESTUANS,6,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.964242,-87.757639,8
2007-08-21,T004,CULEX PIPIENS/RESTUANS,6,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.96272800000001,-87.748367,8
2007-08-21,T005,CULEX PIPIENS,4,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.942114,-87.776385,8
2007-08-21,T005,CULEX PIPIENS/RESTUANS,4,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.942114,-87.776385,8
2007-08-21,T006,CULEX PIPIENS,9,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.990284,-87.797127,8
2007-08-21,T006,CULEX PIPIENS/RESTUANS,1,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.990284,-87.797127,8
2007-08-21,T008,CULEX PIPIENS,5,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,42.008314,-87.77792099999998,8
2007-08-21,T008,CULEX PIPIENS/RESTUANS,6,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,42.008314,-87.77792099999998,8
2007-08-21,T009,CULEX PIPIENS,45,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.98196400000001,-87.812827,8
2007-08-21,T009,CULEX PIPIENS,45,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.99247800000001,-87.862995,8
2007-08-21,T009,CULEX PIPIENS/RESTUANS,8,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.98196400000001,-87.812827,8
2007-08-21,T009,CULEX PIPIENS/RESTUANS,8,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.99247800000001,-87.862995,8
2007-08-21,T011,CULEX PIPIENS,11,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.944869,-87.832763,8
2007-08-21,T011,CULEX PIPIENS/RESTUANS,9,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.944869,-87.832763,8
2007-08-21,T012,CULEX PIPIENS/RESTUANS,1,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.991429,-87.747113,8
2007-08-21,T013,CULEX PIPIENS,11,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.923738,-87.785288,8
2007-08-21,T013,CULEX PIPIENS/RESTUANS,21,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.923738,-87.785288,8
2007-08-21,T014,CULEX PIPIENS,23,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.970248,-87.787992,8
2007-08-21,T014,CULEX PIPIENS/RESTUANS,22,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.970248,-87.787992,8
2007-08-21,T015,CULEX PIPIENS,16,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.974089,-87.824812,8
2007-08-21,T015,CULEX PIPIENS/RESTUANS,5,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,41.974089,-87.824812,8
2007-08-21,T016,CULEX PIPIENS,2,0,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,42.011601,-87.81150600000002,8
2007-08-21,T016,CULEX PIPIENS/RESTUANS,4,1,49200,86.0,69.0,77.5,3.65,17.5,6.0,1845,505,0.0,7,53.45788043478261,72.0,12.5,BR HZ,0.005,29.235,42.011601,-87.81150600000002,8
