,Date,Latitude,Longitude,DateTime
5477,2013-07-25,41.94847,-87.714055,2013-07-25 22:25:01
5478,2013-07-25,41.9489433333333,-87.714065,2013-07-25 22:25:11
5479,2013-07-25,41.9495283333333,-87.714075,2013-07-25 22:25:21
5480,2013-07-25,41.950013333333295,-87.7140833333333,2013-07-25 22:25:31
5481,2013-07-25,41.9501733333333,-87.714575,2013-07-25 22:25:41
5482,2013-07-25,41.9501616666667,-87.7151516666667,2013-07-25 22:25:51
5483,2013-07-25,41.950151666666706,-87.71569833333331,2013-07-25 22:26:01
5484,2013-07-25,41.9501133333333,-87.7162433333333,2013-07-25 22:26:11
5485,2013-07-25,41.950105,-87.7169383333333,2013-07-25 22:26:21
5486,2013-07-25,41.9500916666667,-87.7173783333333,2013-07-25 22:26:31
5487,2013-07-25,41.94970666666671,-87.71746,2013-07-25 22:26:41
5488,2013-07-25,41.949361666666704,-87.7174616666667,2013-07-25 22:26:51
5489,2013-07-25,41.9489716666667,-87.717465,2013-07-25 22:27:01
5490,2013-07-25,41.9485033333333,-87.7174633333333,2013-07-25 22:27:11
5491,2013-07-25,41.94797,-87.7174433333333,2013-07-25 22:27:21
5492,2013-07-25,41.947540000000004,-87.7174283333333,2013-07-25 22:27:31
5493,2013-07-25,41.94721,-87.7173933333333,2013-07-25 22:27:41
5494,2013-07-25,41.9469833333333,-87.71764,2013-07-25 22:27:51
5495,2013-07-25,41.947236666666704,-87.7174933333333,2013-07-25 22:28:01
5496,2013-07-25,41.948415000000004,-87.7172866666667,2013-07-25 22:28:31
5497,2013-07-25,41.9484116666667,-87.7167716666667,2013-07-25 22:28:41
5498,2013-07-25,41.948415000000004,-87.7162633333333,2013-07-25 22:28:51
5499,2013-07-25,41.94842,-87.7155916666667,2013-07-25 22:29:01
5500,2013-07-25,41.948434999999996,-87.7149283333333,2013-07-25 22:29:11
5501,2013-07-25,41.948434999999996,-87.7141516666667,2013-07-25 22:29:21
5502,2013-07-25,41.948466666666704,-87.7135,2013-07-25 22:29:31
5503,2013-07-25,41.9604083333333,-87.7384516666667,2013-07-25 20:03:46
5504,2013-07-25,41.9600283333333,-87.738415,2013-07-25 20:03:56
5505,2013-07-25,41.959571666666704,-87.7384083333333,2013-07-25 20:04:06
5506,2013-07-25,41.9594066666667,-87.738365,2013-07-25 20:04:36
5507,2013-07-25,41.959708333333296,-87.73839833333331,2013-07-25 20:04:46
5508,2013-07-25,41.96011,-87.73841166666669,2013-07-25 20:04:56
5509,2013-07-25,41.9604816666667,-87.7384333333333,2013-07-25 20:05:06
5510,2013-07-25,41.960941666666706,-87.738465,2013-07-25 20:05:26
5511,2013-07-25,41.961304999999996,-87.7384783333333,2013-07-25 20:05:36
5512,2013-07-25,41.9615933333333,-87.738485,2013-07-25 20:05:46
5513,2013-07-25,41.9623183333333,-87.738505,2013-07-25 20:06:06
5514,2013-07-25,41.962726666666704,-87.7385266666667,2013-07-25 20:06:16
5515,2013-07-25,41.9630333333333,-87.738535,2013-07-25 20:06:26
5516,2013-07-25,41.963463333333294,-87.7385583333333,2013-07-25 20:06:36
5517,2013-07-25,41.963825,-87.7385833333333,2013-07-25 20:06:46
5518,2013-07-25,41.964636666666706,-87.7386133333333,2013-07-25 20:07:06
5519,2013-07-25,41.96503,-87.7386266666667,2013-07-25 20:07:16
5520,2013-07-25,41.9654016666667,-87.73864499999999,2013-07-25 20:07:26
5521,2013-07-25,41.9658033333333,-87.73865,2013-07-25 20:07:36
5522,2013-07-25,41.966021666666705,-87.7384983333333,2013-07-25 20:07:46
5523,2013-07-25,41.966041666666705,-87.7379233333333,2013-07-25 20:07:56
5524,2013-07-25,41.965975,-87.7375083333333,2013-07-25 20:08:06
5525,2013-07-25,41.9656483333333,-87.7370566666667,2013-07-25 20:08:16
5526,2013-07-25,41.965371666666705,-87.7371966666667,2013-07-25 20:08:26
5527,2013-07-25,41.965013333333296,-87.7371683333333,2013-07-25 20:08:36
5528,2013-07-25,41.9646183333333,-87.7371416666667,2013-07-25 20:08:46
5529,2013-07-25,41.9641983333333,-87.737125,2013-07-25 20:08:56
5530,2013-07-25,41.96375,-87.7371183333333,2013-07-25 20:09:06
5531,2013-07-25,41.963283333333294,-87.73709833333331,2013-07-25 20:09:16
5532,2013-07-25,41.962841666666705,-87.73709000000001,2013-07-25 20:09:26
5533,2013-07-25,41.962695000000004,-87.7373966666667,2013-07-25 20:09:36
5534,2013-07-25,41.9626983333333,-87.7379266666667,2013-07-25 20:09:46
5535,2013-07-25,41.963,-87.7385316666667,2013-07-25 20:10:06
5536,2013-07-25,41.963331666666704,-87.7385233333333,2013-07-25 20:10:16
5537,2013-07-25,41.9637066666667,-87.73853333333331,2013-07-25 20:10:26
5538,2013-07-25,41.964043333333294,-87.738545,2013-07-25 20:10:36
5539,2013-07-25,41.9643283333333,-87.738525,2013-07-25 20:10:46
5540,2013-07-25,41.9643566666667,-87.7380033333333,2013-07-25 20:10:56
5541,2013-07-25,41.964385,-87.7374,2013-07-25 20:11:06
5542,2013-07-25,41.9641066666667,-87.73719,2013-07-25 20:11:16
5543,2013-07-25,41.963693333333296,-87.73718000000001,2013-07-25 20:11:26
5544,2013-07-25,41.963263333333295,-87.7371683333333,2013-07-25 20:11:36
5545,2013-07-25,41.9627916666667,-87.7371533333333,2013-07-25 20:11:46
5546,2013-07-25,41.962348333333296,-87.73711166666669,2013-07-25 20:11:56
5547,2013-07-25,41.9618383333333,-87.73709833333331,2013-07-25 20:12:06
5548,2013-07-25,41.961321666666706,-87.7370716666667,2013-07-25 20:12:16
5549,2013-07-25,41.9606833333333,-87.737085,2013-07-25 20:13:06
5550,2013-07-25,41.960218333333295,-87.7370783333333,2013-07-25 20:13:16
5551,2013-07-25,41.959745,-87.7370683333333,2013-07-25 20:13:26
5552,2013-07-25,41.959301666666704,-87.737045,2013-07-25 20:13:36
5553,2013-07-25,41.958898333333295,-87.73702,2013-07-25 20:13:46
5554,2013-07-25,41.958525,-87.73699,2013-07-25 20:13:56
5555,2013-07-25,41.958295,-87.7371366666667,2013-07-25 20:14:06
5556,2013-07-25,41.958385,-87.7369866666667,2013-07-25 20:14:16
5557,2013-07-25,41.958709999999996,-87.73700000000001,2013-07-25 20:14:26
5558,2013-07-25,41.95908,-87.73700500000001,2013-07-25 20:14:36
5559,2013-07-25,41.9594966666667,-87.7370333333333,2013-07-25 20:14:46
5560,2013-07-25,41.960066666666705,-87.737045,2013-07-25 20:14:56
5561,2013-07-25,41.96058,-87.7370516666667,2013-07-25 20:15:06
5562,2013-07-25,41.9609916666667,-87.7357116666667,2013-07-25 20:24:36
5563,2013-07-25,41.961366666666706,-87.73571333333331,2013-07-25 20:25:06
5564,2013-07-25,41.961698333333295,-87.7357116666667,2013-07-25 20:25:16
5565,2013-07-25,41.9620633333333,-87.73573,2013-07-25 20:25:26
5566,2013-07-25,41.96246,-87.73573499999999,2013-07-25 20:25:36
5567,2013-07-25,41.962546666666704,-87.7361016666667,2013-07-25 20:25:46
5568,2013-07-25,41.962543333333294,-87.7367233333333,2013-07-25 20:25:56
5569,2013-07-25,41.962395,-87.7370116666667,2013-07-25 20:26:06
5570,2013-07-25,41.961965,-87.736975,2013-07-25 20:26:16
5571,2013-07-25,41.961475,-87.7369366666667,2013-07-25 20:26:26
5572,2013-07-25,41.961813333333296,-87.73565,2013-07-25 20:27:46
5573,2013-07-25,41.962278333333295,-87.73566833333331,2013-07-25 20:27:56
5574,2013-07-25,41.9627816666667,-87.73568,2013-07-25 20:28:06
5575,2013-07-25,41.9632366666667,-87.7357033333333,2013-07-25 20:28:16
5576,2013-07-25,41.9636533333333,-87.73570500000001,2013-07-25 20:28:26
5577,2013-07-25,41.964079999999996,-87.735725,2013-07-25 20:28:36
5578,2013-07-25,41.9645983333333,-87.7357433333333,2013-07-25 20:28:46
5579,2013-07-25,41.963313333333296,-87.7333633333333,2013-07-25 20:29:36
5580,2013-07-25,41.9629633333333,-87.7328533333333,2013-07-25 20:29:46
5581,2013-07-25,41.9620433333333,-87.7324516666667,2013-07-25 20:30:16
5582,2013-07-25,41.961813333333296,-87.7326966666667,2013-07-25 20:30:26
5583,2013-07-25,41.9614016666667,-87.7326883333333,2013-07-25 20:30:36
5584,2013-07-25,41.960896666666706,-87.7324416666667,2013-07-25 20:30:56
5585,2013-07-25,41.9609033333333,-87.7317333333333,2013-07-25 20:31:06
5586,2013-07-25,41.960536666666705,-87.73097666666669,2013-07-25 20:31:26
5587,2013-07-25,41.960229999999996,-87.73097666666669,2013-07-25 20:31:36
5588,2013-07-25,41.95983,-87.73096,2013-07-25 20:31:46
5589,2013-07-25,41.959373333333296,-87.7309383333333,2013-07-25 20:31:56
5590,2013-07-25,41.961195000000004,-87.7319116666667,2013-07-25 20:33:36
5591,2013-07-25,41.9615,-87.732355,2013-07-25 20:33:46
5592,2013-07-25,41.961645000000004,-87.7327,2013-07-25 20:33:56
5593,2013-07-25,41.961220000000004,-87.73269,2013-07-25 20:34:06
5594,2013-07-25,41.9612416666667,-87.7290766666667,2013-07-25 20:36:26
5595,2013-07-25,41.961925,-87.7295966666667,2013-07-25 20:36:46
5596,2013-07-25,41.9622483333333,-87.7300566666667,2013-07-25 20:36:56
5597,2013-07-25,41.962540000000004,-87.7304766666667,2013-07-25 20:37:06
5598,2013-07-25,41.962841666666705,-87.7309166666667,2013-07-25 20:37:16
5599,2013-07-25,41.9631616666667,-87.731385,2013-07-25 20:37:26
5600,2013-07-25,41.963531666666704,-87.73194000000001,2013-07-25 20:37:36
5601,2013-07-25,41.9638666666667,-87.7323916666667,2013-07-25 20:37:46
5602,2013-07-25,41.964209999999994,-87.7328783333333,2013-07-25 20:37:56
5603,2013-07-25,41.96461,-87.7334466666667,2013-07-25 20:38:06
5604,2013-07-25,41.9650016666667,-87.734015,2013-07-25 20:38:16
5605,2013-07-25,41.9654433333333,-87.7345833333333,2013-07-25 20:38:26
5606,2013-07-25,41.9658566666667,-87.73518,2013-07-25 20:38:36
5607,2013-07-25,41.9663183333333,-87.7357966666667,2013-07-25 20:38:46
5608,2013-07-25,41.966691666666705,-87.73634,2013-07-25 20:38:56
5609,2013-07-25,41.966635,-87.736815,2013-07-25 20:39:06
5610,2013-07-25,41.9668833333333,-87.7377183333333,2013-07-25 20:39:36
5611,2013-07-25,41.967420000000004,-87.73776,2013-07-25 20:39:46
5612,2013-07-25,41.967653333333296,-87.7366,2013-07-25 20:40:16
5613,2013-07-25,41.9671016666667,-87.73654499999999,2013-07-25 20:40:26
5614,2013-07-25,41.966983333333296,-87.7360333333333,2013-07-25 20:40:36
5615,2013-07-25,41.966975,-87.7354383333333,2013-07-25 20:40:46
5616,2013-07-25,41.9674366666667,-87.7353966666667,2013-07-25 20:40:56
5617,2013-07-25,41.9677766666667,-87.734165,2013-07-25 20:41:26
5618,2013-07-25,41.967259999999996,-87.7341283333333,2013-07-25 20:41:36
5619,2013-07-25,41.967005,-87.7339,2013-07-25 20:41:46
5620,2013-07-25,41.9669883333333,-87.7331466666667,2013-07-25 20:41:56
5621,2013-07-25,41.967304999999996,-87.7329416666667,2013-07-25 20:42:06
5622,2013-07-25,41.9678666666667,-87.73296500000001,2013-07-25 20:42:16
5623,2013-07-25,41.9680633333333,-87.73276666666669,2013-07-25 20:42:36
5624,2013-07-25,41.9676233333333,-87.7317033333333,2013-07-25 20:42:56
5625,2013-07-25,41.967161666666705,-87.7316933333333,2013-07-25 20:43:06
5626,2013-07-25,41.967071666666705,-87.732225,2013-07-25 20:43:16
5627,2013-07-25,41.96705,-87.7328333333333,2013-07-25 20:43:26
5628,2013-07-25,41.967040000000004,-87.7335683333333,2013-07-25 20:43:36
5629,2013-07-25,41.9670083333333,-87.7342683333333,2013-07-25 20:43:46
5630,2013-07-25,41.966938333333296,-87.7347416666667,2013-07-25 20:43:56
5631,2013-07-25,41.96656,-87.7342516666667,2013-07-25 20:44:06
5632,2013-07-25,41.9662,-87.733715,2013-07-25 20:44:16
5633,2013-07-25,41.9658116666667,-87.7331516666667,2013-07-25 20:44:26
5634,2013-07-25,41.965405,-87.73259166666669,2013-07-25 20:44:36
5635,2013-07-25,41.9650716666667,-87.73205166666669,2013-07-25 20:44:46
5636,2013-07-25,41.96477,-87.73214499999999,2013-07-25 20:44:56
5637,2013-07-25,41.964451666666704,-87.7325683333333,2013-07-25 20:45:06
5638,2013-07-25,41.9641566666667,-87.732955,2013-07-25 20:45:16
5639,2013-07-25,41.964836666666706,-87.734645,2013-07-25 20:45:56
5640,2013-07-25,41.96501,-87.7344516666667,2013-07-25 20:46:06
5641,2013-07-25,41.9652966666667,-87.7340433333333,2013-07-25 20:46:16
5642,2013-07-25,41.965681666666704,-87.7335666666667,2013-07-25 20:46:26
5643,2013-07-25,41.966004999999996,-87.7335983333333,2013-07-25 20:46:36
5644,2013-07-25,41.96634,-87.7335083333333,2013-07-25 20:46:46
5645,2013-07-25,41.96667,-87.73303,2013-07-25 20:46:56
5646,2013-07-25,41.9669216666667,-87.7325366666667,2013-07-25 20:47:06
5647,2013-07-25,41.9669733333333,-87.7318583333333,2013-07-25 20:47:16
5648,2013-07-25,41.966758333333296,-87.7313966666667,2013-07-25 20:47:26
5649,2013-07-25,41.9664733333333,-87.7316616666667,2013-07-25 20:47:36
5650,2013-07-25,41.9661583333333,-87.73204333333331,2013-07-25 20:47:46
5651,2013-07-25,41.9658916666667,-87.7323966666667,2013-07-25 20:47:56
5652,2013-07-25,41.96568,-87.7326833333333,2013-07-25 20:48:06
5653,2013-07-25,41.965465,-87.73268166666669,2013-07-25 20:48:16
5654,2013-07-25,41.96523,-87.73234000000001,2013-07-25 20:48:26
5655,2013-07-25,41.965,-87.7320483333333,2013-07-25 20:48:36
5656,2013-07-25,41.965148333333296,-87.73173,2013-07-25 20:48:46
5657,2013-07-25,41.9644666666667,-87.7316483333333,2013-07-25 20:49:06
5658,2013-07-25,41.9641733333333,-87.73163000000001,2013-07-25 20:49:16
5659,2013-07-25,41.963705,-87.7315916666667,2013-07-25 20:49:26
5660,2013-07-25,41.96336166666671,-87.7313433333333,2013-07-25 20:49:36
5661,2013-07-25,41.963061666666704,-87.7314383333333,2013-07-25 20:49:46
5662,2013-07-25,41.966106666666704,-87.7366233333333,2013-07-25 20:51:06
5663,2013-07-25,41.9664766666667,-87.7360966666667,2013-07-25 20:51:16
5664,2013-07-25,41.9668783333333,-87.73559166666669,2013-07-25 20:51:26
5665,2013-07-25,41.967428333333295,-87.7354983333333,2013-07-25 20:51:36
5666,2013-07-25,41.9656733333333,-87.728025,2013-07-25 20:54:06
5667,2013-07-25,41.9624916666667,-87.7289416666667,2013-07-25 20:55:06
5668,2013-07-25,41.962478333333294,-87.7296483333333,2013-07-25 20:55:16
5669,2013-07-25,41.962526666666705,-87.7302883333333,2013-07-25 20:55:26
5670,2013-07-25,41.962908333333296,-87.7308483333333,2013-07-25 20:55:36
5671,2013-07-25,41.963285,-87.7314483333333,2013-07-25 20:55:46
5672,2013-07-25,41.96378,-87.7314783333333,2013-07-25 20:55:56
5673,2013-07-25,41.9639316666667,-87.7311783333333,2013-07-25 20:56:06
5674,2013-07-25,41.9639466666667,-87.7305533333333,2013-07-25 20:56:16
5675,2013-07-25,41.963956666666704,-87.72993000000001,2013-07-25 20:56:26
5676,2013-07-25,41.9639683333333,-87.72918,2013-07-25 20:56:36
5677,2013-07-25,41.961133333333294,-87.7290816666667,2013-07-25 20:57:46
5678,2013-07-25,41.961701666666706,-87.7291266666667,2013-07-25 20:57:56
5679,2013-07-25,41.962265,-87.7291233333333,2013-07-25 20:58:06
5680,2013-07-25,41.96278,-87.7291366666667,2013-07-25 20:58:16
5681,2013-07-25,41.963440000000006,-87.729155,2013-07-25 20:58:26
5682,2013-07-25,41.964025,-87.7291766666667,2013-07-25 20:58:36
5683,2013-07-25,41.9647166666667,-87.72918666666669,2013-07-25 20:58:46
5684,2013-07-25,41.9653383333333,-87.7291883333333,2013-07-25 20:58:56
5685,2013-07-25,41.9658516666667,-87.72921,2013-07-25 20:59:06
5686,2013-07-25,41.9664533333333,-87.7292466666667,2013-07-25 20:59:16
5687,2013-07-25,41.9669916666667,-87.72924499999999,2013-07-25 20:59:26
5688,2013-07-25,41.96782,-87.7304766666667,2013-07-25 21:00:06
5689,2013-07-25,41.96735,-87.7304383333333,2013-07-25 21:00:16
5690,2013-07-25,41.9667766666667,-87.7304083333333,2013-07-25 21:00:26
5691,2013-07-25,41.966246666666706,-87.73039,2013-07-25 21:00:35
5692,2013-07-25,41.965706666666705,-87.73037,2013-07-25 21:00:46
5693,2013-07-25,41.9652266666667,-87.73037,2013-07-25 21:00:56
5694,2013-07-25,41.964693333333294,-87.7303483333333,2013-07-25 21:01:06
5695,2013-07-25,41.964186666666706,-87.7303016666667,2013-07-25 21:01:16
5696,2013-07-25,41.963635,-87.7302716666667,2013-07-25 21:01:26
5697,2013-07-25,41.96307,-87.73026166666669,2013-07-25 21:01:36
5698,2013-07-25,41.962655,-87.7302316666667,2013-07-25 21:01:46
5699,2013-07-25,41.962595,-87.7296833333333,2013-07-25 21:01:56
5700,2013-07-25,41.9625666666667,-87.7289583333333,2013-07-25 21:02:06
5701,2013-07-25,41.9678866666667,-87.72680333333331,2013-07-25 21:04:36
5702,2013-07-25,41.9672383333333,-87.7267933333333,2013-07-25 21:04:46
5703,2013-07-25,41.9666583333333,-87.7267633333333,2013-07-25 21:04:56
5704,2013-07-25,41.9664116666667,-87.7267566666667,2013-07-25 21:05:06
5705,2013-07-25,41.965753333333296,-87.7267366666667,2013-07-25 21:05:16
5706,2013-07-25,41.965163333333294,-87.7266866666667,2013-07-25 21:05:26
5707,2013-07-25,41.9646383333333,-87.72667,2013-07-25 21:05:36
5708,2013-07-25,41.964026666666705,-87.7266483333333,2013-07-25 21:05:46
5709,2013-07-25,41.96343833333329,-87.7266033333333,2013-07-25 21:05:56
5710,2013-07-25,41.96295,-87.7265616666667,2013-07-25 21:06:06
5711,2013-07-25,41.96237,-87.7265416666667,2013-07-25 21:06:16
5712,2013-07-25,41.961735,-87.7265266666667,2013-07-25 21:06:26
5713,2013-07-25,41.96155833333329,-87.7253616666667,2013-07-25 21:07:06
5714,2013-07-25,41.9620666666667,-87.7253866666667,2013-07-25 21:07:16
5715,2013-07-25,41.962596666666705,-87.725415,2013-07-25 21:07:26
5716,2013-07-25,41.9631416666667,-87.725435,2013-07-25 21:07:36
5717,2013-07-25,41.9643316666667,-87.7254766666667,2013-07-25 21:07:56
5718,2013-07-25,41.964775,-87.72550333333331,2013-07-25 21:08:06
5719,2013-07-25,41.9652933333333,-87.725515,2013-07-25 21:08:16
5720,2013-07-25,41.96584666666671,-87.72558000000001,2013-07-25 21:08:26
5721,2013-07-25,41.966285,-87.72559333333331,2013-07-25 21:08:36
5722,2013-07-25,41.9667933333333,-87.7256133333333,2013-07-25 21:08:46
5723,2013-07-25,41.96741,-87.7256166666667,2013-07-25 21:08:56
5724,2013-07-25,41.967766666666705,-87.7244216666667,2013-07-25 21:09:26
5725,2013-07-25,41.967226666666704,-87.7243816666667,2013-07-25 21:09:36
5726,2013-07-25,41.966693333333296,-87.72433000000001,2013-07-25 21:09:46
5727,2013-07-25,41.9662116666667,-87.724285,2013-07-25 21:09:56
5728,2013-07-25,41.9656983333333,-87.72424000000001,2013-07-25 21:10:06
5729,2013-07-25,41.965345,-87.7241866666667,2013-07-25 21:10:16
5730,2013-07-25,41.964853333333295,-87.724205,2013-07-25 21:10:26
5731,2013-07-25,41.964290000000005,-87.72418,2013-07-25 21:10:36
5732,2013-07-25,41.963753333333294,-87.72417166666669,2013-07-25 21:10:46
5733,2013-07-25,41.963263333333295,-87.72416333333331,2013-07-25 21:10:56
5734,2013-07-25,41.962798333333296,-87.7241566666667,2013-07-25 21:11:06
5735,2013-07-25,41.962265,-87.7241483333333,2013-07-25 21:11:16
5736,2013-07-25,41.961738333333294,-87.724125,2013-07-25 21:11:26
5737,2013-07-25,41.961656666666705,-87.7229583333333,2013-07-25 21:12:16
5738,2013-07-25,41.962154999999996,-87.72299833333331,2013-07-25 21:12:26
5739,2013-07-25,41.962765000000005,-87.7230183333333,2013-07-25 21:12:36
5740,2013-07-25,41.9632766666667,-87.7230483333333,2013-07-25 21:12:46
5741,2013-07-25,41.9637966666667,-87.7230416666667,2013-07-25 21:12:56
5742,2013-07-25,41.9641983333333,-87.7230666666667,2013-07-25 21:13:06
5743,2013-07-25,41.96464,-87.7230833333333,2013-07-25 21:13:16
5744,2013-07-25,41.96524166666671,-87.7231083333333,2013-07-25 21:13:26
5745,2013-07-25,41.9657416666667,-87.7230833333333,2013-07-25 21:13:36
5746,2013-07-25,41.9662366666667,-87.7231083333333,2013-07-25 21:13:46
5747,2013-07-25,41.966733333333295,-87.7231616666667,2013-07-25 21:13:56
5748,2013-07-25,41.9672833333333,-87.7232,2013-07-25 21:14:06
5749,2013-07-25,41.966311666666705,-87.7276316666667,2013-07-25 21:16:16
5750,2013-07-25,41.9663016666667,-87.727075,2013-07-25 21:16:26
5751,2013-07-25,41.966295,-87.726505,2013-07-25 21:16:36
5752,2013-07-25,41.9663133333333,-87.7258366666667,2013-07-25 21:16:46
5753,2013-07-25,41.9663383333333,-87.7250766666667,2013-07-25 21:16:56
5754,2013-07-25,41.9663433333333,-87.7242966666667,2013-07-25 21:17:06
5755,2013-07-25,41.966365,-87.723545,2013-07-25 21:17:16
5756,2013-07-25,41.966376666666704,-87.7228,2013-07-25 21:17:26
5757,2013-07-25,41.96638,-87.7219866666667,2013-07-25 21:17:36
5758,2013-07-25,41.966405,-87.7211483333333,2013-07-25 21:17:46
5759,2013-07-25,41.966148333333294,-87.7207983333333,2013-07-25 21:17:56
5760,2013-07-25,41.965615,-87.7207683333333,2013-07-25 21:18:06
5761,2013-07-25,41.9650266666667,-87.72072666666669,2013-07-25 21:18:16
5762,2013-07-25,41.96461,-87.720855,2013-07-25 21:18:26
5763,2013-07-25,41.9645983333333,-87.72149499999999,2013-07-25 21:18:36
5764,2013-07-25,41.964586666666705,-87.722325,2013-07-25 21:18:46
5765,2013-07-25,41.964583333333294,-87.7231383333333,2013-07-25 21:18:56
5766,2013-07-25,41.964586666666705,-87.72395999999999,2013-07-25 21:19:06
5767,2013-07-25,41.96458,-87.7247133333333,2013-07-25 21:19:16
5768,2013-07-25,41.9645533333333,-87.726185,2013-07-25 21:19:36
5769,2013-07-25,41.9645333333333,-87.7268816666667,2013-07-25 21:19:46
5770,2013-07-25,41.9627666666667,-87.7277633333333,2013-07-25 21:20:56
5771,2013-07-25,41.962755,-87.7271433333333,2013-07-25 21:21:06
5772,2013-07-25,41.962775,-87.7264633333333,2013-07-25 21:21:16
5773,2013-07-25,41.962795,-87.7257916666667,2013-07-25 21:21:26
5774,2013-07-25,41.96280166666671,-87.72510333333331,2013-07-25 21:21:36
5775,2013-07-25,41.962813333333294,-87.7244133333333,2013-07-25 21:21:46
5776,2013-07-25,41.96283,-87.7237216666667,2013-07-25 21:21:56
5777,2013-07-25,41.962865,-87.72242666666669,2013-07-25 21:22:16
5778,2013-07-25,41.962841666666705,-87.7217,2013-07-25 21:22:26
5779,2013-07-25,41.96285,-87.7209466666667,2013-07-25 21:22:36
5780,2013-07-25,41.962565000000005,-87.72068,2013-07-25 21:22:46
5781,2013-07-25,41.96199,-87.7206666666667,2013-07-25 21:22:56
5782,2013-07-25,41.961095,-87.72300666666669,2013-07-25 21:23:36
5783,2013-07-25,41.961555,-87.723035,2013-07-25 21:23:47
5784,2013-07-25,41.9619133333333,-87.7229483333333,2013-07-25 21:23:56
5785,2013-07-25,41.9619133333333,-87.7223483333333,2013-07-25 21:24:06
5786,2013-07-25,41.96192,-87.72155500000001,2013-07-25 21:24:16
5787,2013-07-25,41.961935,-87.72075833333331,2013-07-25 21:24:27
5788,2013-07-25,41.960761666666706,-87.7218066666667,2013-07-25 21:25:06
5789,2013-07-25,41.960245,-87.7217733333333,2013-07-25 21:25:16
5790,2013-07-25,41.9597833333333,-87.7217466666667,2013-07-25 21:25:26
5791,2013-07-25,41.9593366666667,-87.721745,2013-07-25 21:25:36
5792,2013-07-25,41.958856666666705,-87.72171,2013-07-25 21:25:46
5793,2013-07-25,41.9582833333333,-87.7216783333333,2013-07-25 21:25:56
5794,2013-07-25,41.9576816666667,-87.7216566666667,2013-07-25 21:26:06
5795,2013-07-25,41.957176666666705,-87.72163499999999,2013-07-25 21:26:16
5796,2013-07-25,41.956585,-87.72160500000001,2013-07-25 21:26:26
5797,2013-07-25,41.9559833333333,-87.7216,2013-07-25 21:26:36
5798,2013-07-25,41.954895,-87.721575,2013-07-25 21:26:56
5799,2013-07-25,41.9543383333333,-87.7215533333333,2013-07-25 21:27:06
5800,2013-07-25,41.953936666666706,-87.721615,2013-07-25 21:27:16
5801,2013-07-25,41.9542483333333,-87.722705,2013-07-25 21:27:36
5802,2013-07-25,41.9547933333333,-87.7227433333333,2013-07-25 21:27:46
5803,2013-07-25,41.9553283333333,-87.7227566666667,2013-07-25 21:27:56
5804,2013-07-25,41.955785,-87.7227616666667,2013-07-25 21:28:06
5805,2013-07-25,41.9561983333333,-87.7227883333333,2013-07-25 21:28:46
5806,2013-07-25,41.956825,-87.7228216666667,2013-07-25 21:28:56
5807,2013-07-25,41.9573266666667,-87.7227933333333,2013-07-25 21:29:06
5808,2013-07-25,41.9579066666667,-87.7228516666667,2013-07-25 21:29:16
5809,2013-07-25,41.958588333333296,-87.7228883333333,2013-07-25 21:29:27
5810,2013-07-25,41.959106666666706,-87.72288499999999,2013-07-25 21:29:36
5811,2013-07-25,41.9597133333333,-87.72290500000001,2013-07-25 21:29:46
5812,2013-07-25,41.96034,-87.722925,2013-07-25 21:29:56
5813,2013-07-25,41.960246666666706,-87.7241416666667,2013-07-25 21:30:36
5814,2013-07-25,41.9597433333333,-87.7241483333333,2013-07-25 21:30:46
5815,2013-07-25,41.9592516666667,-87.7241216666667,2013-07-25 21:30:56
5816,2013-07-25,41.958768333333296,-87.7241033333333,2013-07-25 21:31:06
5817,2013-07-25,41.9581883333333,-87.72408,2013-07-25 21:31:16
5818,2013-07-25,41.9576133333333,-87.7240633333333,2013-07-25 21:31:27
5819,2013-07-25,41.956886666666705,-87.724025,2013-07-25 21:31:46
5820,2013-07-25,41.9563533333333,-87.7239966666667,2013-07-25 21:31:56
5821,2013-07-25,41.955890000000004,-87.723985,2013-07-25 21:32:06
5822,2013-07-25,41.95552,-87.7240016666667,2013-07-25 21:32:16
5823,2013-07-25,41.955034999999995,-87.7239766666667,2013-07-25 21:32:26
5824,2013-07-25,41.954525,-87.72393833333331,2013-07-25 21:32:36
5825,2013-07-25,41.9543066666667,-87.7251533333333,2013-07-25 21:33:26
5826,2013-07-25,41.954913333333295,-87.7251766666667,2013-07-25 21:33:37
5827,2013-07-25,41.955345,-87.725175,2013-07-25 21:33:46
5828,2013-07-25,41.955729999999996,-87.7251816666667,2013-07-25 21:33:56
5829,2013-07-25,41.9562033333333,-87.725205,2013-07-25 21:34:06
5830,2013-07-25,41.956765000000004,-87.7252266666667,2013-07-25 21:34:16
5831,2013-07-25,41.957311666666705,-87.7252166666667,2013-07-25 21:34:27
5832,2013-07-25,41.957358333333296,-87.7247583333333,2013-07-25 21:34:36
5833,2013-07-25,41.9573683333333,-87.724175,2013-07-25 21:34:47
5834,2013-07-25,41.95757333333329,-87.7240716666667,2013-07-25 21:34:56
5835,2013-07-25,41.957871666666705,-87.72407,2013-07-25 21:35:06
5836,2013-07-25,41.958338333333295,-87.7240883333333,2013-07-25 21:35:16
5837,2013-07-25,41.958905,-87.7241116666667,2013-07-25 21:35:26
5838,2013-07-25,41.959055,-87.72451833333331,2013-07-25 21:35:36
5839,2013-07-25,41.9590516666667,-87.725095,2013-07-25 21:35:47
